type,timestamp,price,btc_amount,pct_per_trade,cash_in,cash_out
buy,2019-03-20 08:45:00,4008.99,0.007186499751033147,0.05,28.810605636894373,
sell,2019-03-21 14:00:00,4014.36,0.007368637772998513,0.05,,29.580364730414313
buy,2019-03-22 00:30:00,3987.15,0.00723551749785445,0.05,28.84909359157037,
sell,2019-03-22 07:30:00,3973.88,0.00736198175924131,0.05,,29.255632073413857
buy,2019-03-22 12:30:00,3987.45,0.007240070851211311,0.05,28.86942051566254,
sell,2019-03-22 23:00:00,3994.49,0.00735588621383981,0.05,,29.38301392232098
buy,2019-03-23 04:45:00,3994.36,0.007233974951180029,0.05,28.89510018599546,
sell,2019-03-23 13:15:00,3991.02,0.007349790650706821,0.05,,29.333161482783936
buy,2019-03-23 22:45:00,3995.35,0.007237664597803667,0.05,28.91700325083488,
sell,2019-03-24 04:15:00,3991.59,0.007344184348061664,0.05,,29.314972801879456
buy,2019-03-24 12:15:00,3986.43,0.0072588510844006065,0.05,28.93690172838711,
sell,2019-03-24 19:00:00,3981.01,0.007339917684878611,0.05,,29.220285702678602
buy,2019-03-25 01:45:00,3995.0,0.007246826264606179,0.05,28.951070927101682,
sell,2019-03-25 11:45:00,3986.39,0.00733526311386499,0.05,,29.241219524480258
buy,2019-03-26 03:30:00,3943.17,0.0073457594668681825,0.05,28.96557835697061,
sell,2019-03-26 09:00:00,3929.58,0.0073357879315151505,0.05,,28.826565539923305
buy,2019-03-26 17:30:00,3933.12,0.00736276231493528,0.05,28.958627716118247,
sell,2019-03-28 04:45:00,4014.0,0.007337136650686156,0.05,,29.451266515854233
buy,2019-03-28 14:45:00,4034.0,0.007184744585053309,0.05,28.983259656105048,
sell,2019-03-29 00:00:00,4028.47,0.007329517047404513,0.05,,29.526739539957656
buy,2019-03-29 00:30:00,4041.01,0.007179005657075257,0.05,29.010433650297685,
sell,2019-03-29 22:15:00,4091.43,0.00732199147788805,0.05,,29.957415592375504
buy,2019-03-30 00:15:00,4118.96,0.007054640673228575,0.05,29.05778274740157,
sell,2019-03-30 06:30:00,4097.49,0.007308623937655076,0.05,,29.947013498302297
buy,2019-03-30 21:30:00,4096.58,0.0071040341662915426,0.05,29.102244284946607,
sell,2019-03-31 06:15:00,4090.58,0.007298394449086899,0.05,,29.85466636554589
buy,2019-03-31 11:45:00,4111.59,0.007087249796058598,0.05,29.13986538897657,
sell,2019-03-31 20:30:00,4105.91,0.007287837216435485,0.05,,29.923203705334622
buy,2019-04-01 00:00:00,4101.57,0.007114112962790949,0.05,29.17903230479447,
sell,2019-04-01 00:15:00,4088.49,0.007279151003753258,0.05,,29.760736087335157
buy,2019-04-01 00:30:00,4120.33,0.007088781115571207,0.05,29.20811749392151,
sell,2019-04-01 22:45:00,4146.77,0.007269632509344155,0.05,,30.145494000773066
buy,2019-04-02 00:30:00,4156.98,0.007037557630603009,0.05,29.25498631926409,
sell,2019-04-02 18:45:00,4714.21,0.0072580287654070985,0.05,,34.2158717861698
buy,2019-04-02 21:15:00,4777.78,0.0061750500426158966,0.05,29.503030592609377,
sell,2019-04-03 11:15:00,4919.0,0.007203879829267539,0.05,,35.43588488016702
buy,2019-04-03 13:45:00,4994.19,0.005966868162201932,0.05,29.799673306987263,
sell,2019-04-04 01:30:00,5015.51,0.007142029245914259,0.05,,35.82091910317543
buy,2019-04-04 09:45:00,4992.31,0.006029420367885141,0.05,30.10073559679667,
sell,2019-04-04 12:15:00,4978.29,0.007086398802012803,0.05,,35.278148292072316
buy,2019-04-05 02:00:00,4919.0,0.006171906125545934,0.05,30.359606231560452,
sell,2019-04-06 04:30:00,4995.55,0.007040674168189459,0.05,,35.172039840898854
buy,2019-04-06 05:15:00,5006.0,0.006112710330009464,0.05,30.600227912027375,
sell,2019-04-06 08:45:00,4971.64,0.00699427597628046,0.05,,34.773022214714985
buy,2019-04-06 14:45:00,5029.97,0.006125059916294084,0.05,30.808867627161757,
sell,2019-04-07 00:15:00,5046.31,0.00695081517328114,0.05,,35.07596811708035
buy,2019-04-07 05:00:00,5137.39,0.006038518129177985,0.05,31.02222265165769,
sell,2019-04-07 15:00:00,5138.82,0.006905200321075983,0.05,,35.48458151395168
buy,2019-04-07 21:45:00,5136.88,0.006082552170728611,0.05,31.245340594772387,
sell,2019-04-08 09:30:00,5202.83,0.006864067913558616,0.05,,35.71257846270017
buy,2019-04-08 18:30:00,5164.0,0.006093861829622149,0.05,31.468702488168777,
sell,2019-04-09 04:30:00,5144.68,0.006825557609361792,0.05,,35.11530972173143
buy,2019-04-09 15:15:00,5175.9,0.006115078121649745,0.05,31.651032849846914,
sell,2019-04-10 00:00:00,5148.88,0.00679003363497619,0.05,,34.961068382456205
buy,2019-04-10 00:30:00,5169.6,0.006154544766805435,0.05,31.816534626477377,
sell,2019-04-10 00:45:00,5165.11,0.006758259191567652,0.05,,34.907152132958
buy,2019-04-10 03:15:00,5177.52,0.006174976726657048,0.05,31.971065501801405,
sell,2019-04-11 03:30:00,5125.76,0.006729095068322122,0.05,,34.4917263374028
buy,2019-04-11 21:15:00,5026.0,0.0063862114093874815,0.05,32.09709854358148,
sell,2019-04-12 01:00:00,4974.98,0.00671195088537539,0.05,,33.391821415724856
buy,2019-04-12 09:00:00,4979.77,0.006458498020428381,0.05,32.161834687188644,
sell,2019-04-12 09:15:00,4976.12,0.00669927824212804,0.05,,33.33641244621818
buy,2019-04-12 09:45:00,4995.41,0.006450033846098744,0.05,32.220563575140126,
sell,2019-04-12 22:15:00,5054.21,0.006686816022326575,0.05,,33.796572408203204
buy,2019-04-13 01:00:00,5041.81,0.006406303295204159,0.05,32.299364016793284,
sell,2019-04-13 10:15:00,5029.76,0.006672790385970455,0.05,,33.562534171738754
buy,2019-04-13 17:30:00,5060.02,0.0063957301600666705,0.05,32.36252252454056,
sell,2019-04-14 00:00:00,5052.59,0.006658937374675266,0.05,,33.644880389910504
buy,2019-04-14 11:45:00,5044.99,0.0064274934970751305,0.05,32.42664041780906,
sell,2019-04-15 10:00:00,5127.04,0.0066473651807952595,0.05,,34.08130717654453
buy,2019-04-16 04:30:00,5055.98,0.006429885750288932,0.05,32.509373755745834,
sell,2019-04-16 13:30:00,5041.23,0.006636491209269943,0.05,,33.45607857890791
buy,2019-04-16 17:30:00,5167.26,0.0063005749656305145,0.05,32.556708996903936,
sell,2019-04-17 09:45:00,5181.21,0.006619695397087972,0.05,,34.298031988346175
buy,2019-04-17 14:30:00,5181.11,0.0063005369788474005,0.05,32.64377514647605,
sell,2019-04-17 16:30:00,5194.1,0.006603737476175942,0.05,,34.300472825005464
buy,2019-04-17 17:30:00,5198.53,0.006295358501423002,0.05,32.72661003040252,
sell,2019-04-18 11:30:00,5215.62,0.006588318527438296,0.05,,34.362165878077725
buy,2019-04-18 17:30:00,5255.8,0.006242320450318939,0.05,32.80838782278628,
sell,2019-04-19 02:15:00,5207.02,0.006571018623582329,0.05,,34.21542539336566
buy,2019-04-19 10:45:00,5240.03,0.006274532722391904,0.05,32.87873970131525,
sell,2019-04-20 14:00:00,5284.99,0.0065561943285228075,0.05,,34.64942146429975
buy,2019-04-20 19:15:00,5296.39,0.006224480030636807,0.05,32.96727378946448,
sell,2019-04-20 21:45:00,5256.16,0.006539608613628508,0.05,,34.373229210609615
buy,2019-04-21 02:45:00,5305.0,0.006227628946375445,0.05,33.037571560521734,
sell,2019-04-21 08:15:00,5261.91,0.006524009630265854,0.05,,34.3287515135922
buy,2019-04-21 22:30:00,5259.32,0.006293994386760124,0.05,33.102130558175254,
sell,2019-04-22 06:15:00,5231.1,0.006512508868090568,0.05,,34.06758513986858
buy,2019-04-22 06:45:00,5249.85,0.006314542946419406,0.05,33.15040328725992,
sell,2019-04-22 07:00:00,5247.3,0.006502610572007009,0.05,,34.12114845449238
buy,2019-04-22 08:15:00,5252.98,0.006320020359038403,0.05,33.19894054562155,
sell,2019-04-23 23:45:00,5493.31,0.006493481061358579,0.05,,35.6707044491717
buy,2019-04-24 06:15:00,5575.68,0.00597640623938229,0.05,33.32252874079905,
sell,2019-04-24 09:00:00,5430.58,0.006467627320259764,0.05,,35.12296757285627
buy,2019-04-25 00:15:00,5420.91,0.006163642392587576,0.05,33.412550682401914,
sell,2019-04-25 06:30:00,5385.74,0.006452428073876155,0.05,,34.751099974597764
buy,2019-04-25 12:00:00,5439.08,0.0061553568153091525,0.05,33.479478147011704,
sell,2019-04-25 22:30:00,5243.91,0.006437574510947804,0.05,,33.7580613537043
buy,2019-04-26 09:30:00,5304.5,0.006314149742171049,0.05,33.49340730734633,
sell,2019-04-26 11:00:00,5315.0,0.006431403272508966,0.05,,34.182908393385155
buy,2019-04-26 11:15:00,5327.53,0.006293325868019188,0.05,33.52788236164827,
sell,2019-04-26 12:00:00,5304.8,0.0064244994022844785,0.05,,34.0806844292387
buy,2019-04-26 23:45:00,5314.1,0.006314431882167777,0.05,33.555522465027785,
sell,2019-04-27 10:45:00,5283.47,0.006418996026278642,0.05,,33.91457293496242
buy,2019-04-27 18:00:00,5307.98,0.006325094478224206,0.05,33.57347498852452,
sell,2019-04-28 02:45:00,5292.54,0.00641430094887592,0.05,,33.94794434396376
buy,2019-04-28 09:00:00,5320.97,0.0063131719322410155,0.05,33.59219845629648,
sell,2019-04-28 17:00:00,5326.0,0.006409244498044176,0.05,,34.13563619658328
buy,2019-04-29 02:15:00,5319.99,0.006319442394311046,0.05,33.61937034331082,
sell,2019-04-29 09:30:00,5285.02,0.0064047543928575194,0.05,,33.84925506133985
buy,2019-04-30 03:00:00,5239.01,0.006419316737172149,0.05,33.630864579212265,
sell,2019-04-30 05:00:00,5213.0,0.006405482510073251,0.05,,33.39178032501186
buy,2019-04-30 11:15:00,5261.33,0.006389812151395607,0.05,33.61891036650225,
sell,2019-05-03 19:45:00,5757.84,0.006404698992139368,0.05,,36.87723204489974
buy,2019-05-04 00:30:00,5836.31,0.005788216604399376,0.05,33.78182645042212,
sell,2019-05-04 08:00:00,5803.35,0.0063738748727523685,0.05,,36.98982674278746
buy,2019-05-04 22:00:00,5836.82,0.005815191570930813,0.05,33.942226465040385,
sell,2019-05-05 08:00:00,5748.02,0.006345940707661289,0.05,,36.476594106451245
buy,2019-05-05 22:00:00,5796.69,0.005877310128212986,0.05,34.068944847110934,
sell,2019-05-06 01:30:00,5676.13,0.006322509178688875,0.05,,35.887384024431285
buy,2019-05-06 13:45:00,5698.46,0.005994578676691061,0.05,34.15986680597695,
sell,2019-05-07 15:00:00,5903.89,0.006306112653588984,0.05,,37.23059543439747
buy,2019-05-08 08:30:00,5908.47,0.005807493858375853,0.05,34.31340323739798,
sell,2019-05-09 13:00:00,6036.43,0.006281181713828327,0.05,,37.915913732804725
buy,2019-05-09 18:45:00,6134.89,0.0056225178873897195,0.05,34.49352876216832,
sell,2019-05-10 14:15:00,6326.0,0.006248248522506397,0.05,,39.52642015337547
buy,2019-05-10 16:00:00,6388.04,0.0054390976468100816,0.05,34.74517333172867,
sell,2019-05-12 13:30:00,7181.52,0.006207790978721581,0.05,,44.58137506950861
buy,2019-05-12 22:45:00,6984.79,0.0050448164395232595,0.05,35.23698341861767,
sell,2019-05-13 03:00:00,7055.28,0.006149642251761665,0.05,,43.387447986009036
buy,2019-05-13 03:15:00,7062.01,0.00504735997923923,0.05,35.64450664698724,
sell,2019-05-14 17:15:00,8009.05,0.006094528138135543,0.05,,48.81138058473447
buy,2019-05-15 02:00:00,7981.44,0.004548408600938503,0.05,36.3028503438746,
sell,2019-05-16 06:00:00,8044.93,0.006017222161275691,0.05,,48.40813108191164
buy,2019-05-17 22:45:00,7240.69,0.005097320059383353,0.05,36.908114380776446,
sell,2019-05-18 10:45:00,7265.79,0.005971227056181074,0.05,,43.38568183252988
buy,2019-05-18 15:45:00,7344.0,0.0050697157888567705,0.05,37.231992753364125,
sell,2019-05-18 19:45:00,7237.98,0.005926151492814859,0.05,,42.893365981964095
buy,2019-05-19 01:30:00,7543.39,0.004973236358559497,0.05,37.515061414794125,
sell,2019-05-19 15:45:00,7962.78,0.005878505736102091,0.05,,46.809247905319005
buy,2019-05-19 19:15:00,8026.18,0.004731985918496765,0.05,37.979770739320365,
sell,2019-05-20 04:00:00,8075.13,0.0058211797452218245,0.05,,47.00678319603311
buy,2019-05-20 21:15:00,8060.83,0.004767638240994539,0.05,38.431121362156006,
sell,2019-05-21 06:00:00,7896.19,0.0057685026700104594,0.05,,45.549193097909885
buy,2019-05-21 10:15:00,7884.2,0.004919589171880939,0.05,38.7870249489437,
sell,2019-05-21 14:15:00,7878.59,0.005726056995103984,0.05,,45.1132553810563
buy,2019-05-21 17:00:00,7896.96,0.004951694888988843,0.05,39.10333647054934,
sell,2019-05-22 02:15:00,7925.24,0.005687338889798227,0.05,,45.0735256629845
buy,2019-05-22 17:30:00,7884.59,0.004997323377648183,0.05,39.40184593017109,
sell,2019-05-22 21:45:00,7666.53,0.005652838114190726,0.05,,43.33765298758662
buy,2019-05-23 14:15:00,7698.77,0.005143501661049993,0.05,39.59863628304186,
sell,2019-05-24 06:15:00,7815.13,0.005627371291533689,0.05,,43.97863820160368
buy,2019-05-24 09:15:00,7926.09,0.005023616484164317,0.05,39.81763637896995,
sell,2019-05-25 00:45:00,7968.98,0.00559718355116522,0.05,,44.60384377556461
buy,2019-05-25 10:45:00,8049.25,0.004976481877044406,0.05,40.05694674879969,
sell,2019-05-25 19:15:00,7961.35,0.005566148467459179,0.05,,44.31405610140614
buy,2019-05-25 23:45:00,8025.41,0.0050177875294134516,0.05,40.26980221643001,
sell,2019-05-26 04:00:00,7993.0,0.0055387304205568935,0.05,,44.27107225151125
buy,2019-05-26 17:15:00,7988.41,0.00506607268757914,0.05,40.469865718184074,
sell,2019-05-27 20:30:00,8710.03,0.005515097533908005,0.05,,48.03666497326474
buy,2019-05-27 23:30:00,8807.99,0.004637630796690062,0.05,40.8482056809381,
sell,2019-05-28 06:30:00,8692.04,0.005471224197047108,0.05,,47.55609956970135
buy,2019-05-28 19:00:00,8755.2,0.004703901724161214,0.05,41.183600375376265,
sell,2019-05-29 02:15:00,8620.62,0.005432858073402814,0.05,,46.83460496473777
buy,2019-05-29 12:00:00,8635.06,0.004802068613865374,0.05,41.46615060484434,
sell,2019-05-29 21:45:00,8638.66,0.005401318600425941,0.05,,46.66015494075556
buy,2019-05-30 06:30:00,8707.18,0.004792119931095935,0.05,41.7258508216399,
sell,2019-05-30 17:45:00,8600.46,0.005370858666959441,0.05,,46.191855130837986
buy,2019-05-31 09:45:00,8309.9,0.005048093362988701,0.05,41.9491510370998,
sell,2019-06-01 08:30:00,8535.36,0.0053547204017609035,0.05,,45.70446632837395
buy,2019-06-01 10:30:00,8565.1,0.00491960593591009,0.05,42.13691680166352,
sell,2019-06-01 14:45:00,8481.59,0.005332964678468363,0.05,,45.23201988725048
buy,2019-06-01 22:00:00,8550.61,0.00494604150533621,0.05,42.29167195594286,
sell,2019-06-02 17:45:00,8642.13,0.005313618519811755,0.05,,45.92098201862076
buy,2019-06-02 23:30:00,8739.33,0.004859999274438287,0.05,42.47313745907675,
sell,2019-06-03 04:15:00,8658.11,0.005290937557543082,0.05,,45.80951937633934
buy,2019-06-03 19:30:00,8555.02,0.004984203024065389,0.05,42.639956554939886,
sell,2019-06-03 23:30:00,8182.28,0.005275600830869198,0.05,,43.16644316640442
buy,2019-06-04 13:30:00,8012.58,0.005324911687061236,0.05,42.66628088551312,
sell,2019-06-04 17:45:00,7621.24,0.0052780663736788,0.05,,40.22541056973582
buy,2019-06-05 03:15:00,7798.39,0.005455515480724129,0.05,42.54423736972424,
sell,2019-06-05 14:45:00,7679.99,0.0052869388290310675,0.05,,40.603637337570305
buy,2019-06-05 21:00:00,7713.24,0.005503161754089922,0.05,42.44720736811655,
sell,2019-06-05 22:45:00,7774.68,0.00529774997528401,0.05,,41.18831077784109
buy,2019-06-05 23:00:00,7780.66,0.005447386537723378,0.05,42.384262538602776,
sell,2019-06-06 09:30:00,7781.09,0.005305231803405978,0.05,,41.28048613316422
buy,2019-06-06 23:45:00,7786.7,0.005436073525155823,0.05,42.32907371833085,
sell,2019-06-08 01:15:00,8013.63,0.005311773889493471,0.05,,42.566590594061566
buy,2019-06-08 02:00:00,7955.19,0.005322430961688833,0.05,42.34094956211739,
sell,2019-06-08 02:15:00,7942.91,0.005312306743103238,0.05,,42.19517435286214
buy,2019-06-08 02:30:00,7953.38,0.005322725784717268,0.05,42.333660801654624,
sell,2019-06-08 03:45:00,7927.52,0.00531282769518394,0.05,,42.11754781012459
buy,2019-06-08 13:00:00,7908.52,0.005351551889870433,0.05,42.32285515207812,
sell,2019-06-08 14:45:00,7903.71,0.005314763904918265,0.05,,42.006352622941534
buy,2019-06-09 00:15:00,7894.32,0.00535917343426936,0.05,42.307030025621295,
sell,2019-06-09 06:30:00,7854.22,0.005316984381385819,0.05,,41.76076506796813
buy,2019-06-09 11:15:00,7886.1,0.005361296049725293,0.05,42.279716777738635,
sell,2019-06-09 12:30:00,7716.08,0.005319199964802793,0.05,,41.04337246441554
buy,2019-06-10 06:15:00,7696.92,0.0054850381142161385,0.05,42.21789956207248,
sell,2019-06-11 05:30:00,7932.56,0.00532749187227346,0.05,,42.260648926321565
buy,2019-06-11 19:45:00,7868.87,0.005365451078780681,0.05,42.220037030284935,
sell,2019-06-13 03:00:00,8075.53,0.005329389832598821,0.05,,43.03764747484676
buy,2019-06-13 14:15:00,8120.32,0.0052043413994168975,0.05,42.26091755251302,
sell,2019-06-14 03:00:00,8190.07,0.005323137410939725,0.05,,43.596868015215115
buy,2019-06-14 08:45:00,8274.66,0.0051153419083863425,0.05,42.32771507564813,
sell,2019-06-15 13:30:00,8604.65,0.005312747635812056,0.05,,45.71433394449021
buy,2019-06-15 15:15:00,8714.72,0.004876467174974094,0.05,42.497046019090234,
sell,2019-06-16 13:15:00,9095.95,0.005290933612770159,0.05,,48.12606759507673
buy,2019-06-16 14:45:00,9212.53,0.004643512379106451,0.05,42.778497097889556,
sell,2019-06-16 19:15:00,8963.93,0.005258562551086973,0.05,,47.13738660856505
buy,2019-06-17 02:30:00,9107.14,0.004721179379412564,0.05,42.99644157342333,
sell,2019-06-18 04:30:00,9228.77,0.005231693392503253,0.05,,48.28209502993225
buy,2019-06-18 13:30:00,9195.17,0.004704722614834612,0.05,43.26072424624878,
sell,2019-06-18 15:00:00,9118.53,0.005205344853619821,0.05,,47.46509320807795
buy,2019-06-19 02:15:00,9138.6,0.0047568492651325405,0.05,43.47094269434024,
sell,2019-06-19 11:30:00,9122.89,0.005182920074195456,0.05,,47.28320971567698
buy,2019-06-19 20:15:00,9143.38,0.004775209610166819,0.05,43.66155604540708,
sell,2019-06-20 09:45:00,9208.47,0.005162534550994025,0.05,,47.53904453679194
buy,2019-06-20 15:15:00,9337.65,0.0046966239332140655,0.05,43.85543046997632,
sell,2019-06-22 18:30:00,10739.39,0.005139239020105026,0.05,,55.19229214012571
buy,2019-06-23 02:45:00,10731.79,0.004139316325932933,0.05,44.42227355348379,
sell,2019-06-23 10:00:00,10671.04,0.005089242885396422,0.05,,54.307514399780636
buy,2019-06-23 15:45:00,10812.32,0.004154199616344932,0.05,44.91653559579863,
sell,2019-06-24 02:00:00,10766.88,0.005042490721943848,0.05,,54.29189250428277
buy,2019-06-24 09:15:00,10889.66,0.004167742926888703,0.05,45.38530344122284,
sell,2019-06-25 16:00:00,11421.75,0.0049987533321910905,0.05,,57.09451087195359
buy,2019-06-25 18:00:00,11401.51,0.0040319890797586785,0.05,45.97076381275937,
sell,2019-06-26 23:30:00,13115.93,0.0049504151195694695,0.05,,64.9292981792148
buy,2019-06-28 02:00:00,11588.26,0.004048812378310648,0.05,46.91869053108215,
sell,2019-06-29 03:45:00,11616.29,0.004905334982506528,0.05,,56.98179370394077
buy,2019-06-29 12:45:00,12100.0,0.003919160800803725,0.05,47.421845689725075,
sell,2019-06-30 07:00:00,11756.46,0.004856026273421388,0.05,,57.08967864242761
buy,2019-07-02 00:00:00,10697.16,0.004478313621312592,0.05,47.905237337360205,
sell,2019-07-02 04:15:00,9950.0,0.004837140640815949,0.05,,48.129549376118696
buy,2019-07-02 13:00:00,10045.91,0.004769747383691287,0.05,47.91645293929813,
sell,2019-07-02 14:15:00,10090.18,0.004833770977959716,0.05,,48.77361924638957
buy,2019-07-02 14:30:00,10399.73,0.004611591960046338,0.05,47.959311254652704,
sell,2019-07-03 11:30:00,11143.82,0.004822662027064047,0.05,,53.74287755043687
buy,2019-07-03 14:30:00,11327.98,0.00425923152843154,0.05,48.248489569441915,
sell,2019-07-03 20:45:00,11354.35,0.004794490502132421,0.05,,54.43832323288726
buy,2019-07-03 22:30:00,11851.68,0.004097139076705934,0.05,48.557981252614184,
sell,2019-07-04 08:30:00,11673.81,0.004759622930861097,0.05,,55.562933766515584
buy,2019-07-04 15:00:00,11808.66,0.004141725553814679,0.05,48.908228878309245,
sell,2019-07-04 22:15:00,11675.12,0.0047287280620087755,0.05,,55.2084675713199
buy,2019-07-05 13:00:00,11170.01,0.004406732027362534,0.05,49.22324081295978,
sell,2019-07-05 20:15:00,10956.02,0.0047126282602764635,0.05,,51.631649472154145
buy,2019-07-06 02:30:00,11323.7,0.004357556385803181,0.05,49.34366124591949,
sell,2019-07-06 12:00:00,11326.0,0.0046948746665528,0.05,,53.17415047337701
buy,2019-07-06 15:45:00,11574.32,0.0042797491090009925,0.05,49.53518570729237,
sell,2019-07-06 22:15:00,11196.49,0.004674118388675209,0.05,,52.33371979761809
buy,2019-07-07 09:15:00,11185.77,0.00444092024168284,0.05,49.675112411808655,
sell,2019-07-07 09:45:00,11239.59,0.004662458481325591,0.05,,52.4041217221223
buy,2019-07-07 11:15:00,11348.84,0.004389132534895579,0.05,49.81156287732434,
sell,2019-07-08 05:00:00,11408.87,0.00464879218400409,0.05,,53.03746568431875
buy,2019-07-08 08:30:00,11409.66,0.004379872670848567,0.05,49.972858017674056,
